movie_title,genres,title_year,imdb_score,imdb_rating,country,budget,gross,director_name,
They Live ,Horror,1988,7.3,7,USA,4000000,13008928,John Carpenter,
The Last Exorcism Part II ,Drama,2013,4,4,France,5000000,15152879,Ed Gass-Donnelly,
Boyhood ,Drama,2014,8,8,USA,4000000,25359200,Richard Linklater,
Scoop ,Comedy,2006,6.7,7,UK,4000000,10515579,Woody Allen,
Planet of the Apes ,Action,2001,5.7,6,USA,100000000,180011740,Tim Burton,
The Wash ,Comedy,2001,4.6,5,USA,4000000,10097096,DJ Pooh,
3 Strikes ,Comedy,2000,4,4,USA,6000000,9821335,DJ Pooh,
The Cooler ,Crime,2003,7,7,USA,3200000,8243880,Wayne Kramer,
The Night Listener ,Crime,2006,5.9,6,USA,4000000,7825820,Patrick Stettner,
My Soul to Take ,Horror,2010,4.8,5,USA,25000000,14637490,Wes Craven,
The Orphanage ,Drama,2007,7.5,8,Spain,3400000,7159147,J.A. Bayona,
A Haunted House 2 ,Comedy,2014,4.7,5,USA,4000000,17314483,Michael Tiddes,
The Rules of Attraction ,Comedy,2002,6.7,7,USA,4000000,6525762,Roger Avary,
Four Rooms ,Comedy,1995,6.7,7,USA,4000000,4301331,Allison Anders,
Secretary ,Comedy,2002,7.1,7,USA,4000000,4046737,Steven Shainberg,
The Real Cancun ,Documentary,2003,2.7,3,USA,8000000,3713002,Rick de Oliveira,0
Talk Radio ,Drama,1988,7.3,7,USA,4000000,3468572,Oliver Stone,
Waiting for Guffman ,Comedy,1996,7.6,8,USA,4000000,2892582,Christopher Guest,
Love Stinks ,Comedy,1999,5.8,6,USA,4000000,2800000,Jeff Franklin,
You Kill Me ,Comedy,2007,6.5,7,USA,4000000,2426851,John Dahl,
Thumbsucker ,Comedy,2005,6.6,7,USA,4000000,1325073,Mike Mills,
Mirrormask ,Adventure,2005,6.9,7,UK,4000000,864959,Dave McKean,
Samsara ,Documentary,2011,8.5,9,USA,4000000,2601847,Ron Fricke,0
The Barbarians ,Adventure,1987,4.8,5,USA,4000000,800000,Ruggero Deodato,
Poolhall Junkies ,Drama,2002,7,7,USA,4000000,562059,Mars Callahan,
The Loss of Sexual Innocence ,Drama,1999,5.4,5,USA,4000000,399793,Mike Figgis,
Joe ,Drama,2013,6.9,7,USA,4000000,371897,David Gordon Green,
Shooting Fish ,Comedy,1997,6.6,7,UK,3000000,302204,Stefan Schwartz,
Prison ,Crime,1987,5.9,6,USA,1300000,354704,Renny Harlin,
Psycho Beach Party ,Comedy,2000,6.3,6,Australia,1500000,265107,Robert Lee King,
The Big Tease ,Comedy,1999,6.3,6,UK,4000000,185577,Kevin Allen,
"Buen Día, Ramón ",Drama,2013,7.7,8,Mexico,4000000,100412,Jorge Ramírez Suárez,
Trust ,Crime,2010,7,7,USA,9500000,58214,David Schwimmer,
An Everlasting Piece ,Comedy,2000,6.3,6,USA,14000000,75078,Barry Levinson,
Among Giants ,Comedy,1998,5.9,6,UK,2500000,64359,Sam Miller,
Adore ,Drama,2013,6.2,6,Australia,16000000,317125,Anne Fontaine,
Mondays in the Sun ,Comedy,2002,7.7,8,Spain,4000000,146402,Fernando León de Aranoa,
Stake Land ,Drama,2010,6.5,7,USA,650000,18469,Jim Mickle,
The Last Time I Committed Suicide ,Biography,1997,5.8,6,USA,4000000,12836,Stephen Kay,
Futuro Beach ,Drama,2014,6.1,6,Brazil,4000000,20262,Karim Aïnouz,
Inescapable ,Drama,2012,5.2,5,Canada,4000000,4063,Ruba Nadda,
Gone with the Wind ,Drama,1939,8.2,8,USA,3977000,198655278,Victor Fleming,
Desert Dancer ,Biography,2014,6,6,UK,4000000,143653,Richard Raymond,
Major Dundee ,Adventure,1965,6.8,7,USA,3800000,14873,Sam Peckinpah,
Annie Get Your Gun ,Biography,1950,7,7,USA,3768785,8000000,George Sidney,
Defendor ,Comedy,2009,6.8,7,Canada,3500000,37606,Peter Stebbings,
The Pirate ,Adventure,1948,7.1,7,USA,3700000,2956000,Vincente Minnelli,
The Good Heart ,Drama,2009,6.9,7,Iceland,3800000,19959,Dagur Kári,
The History Boys ,Comedy,2006,6.9,7,UK,2000000,2706659,Nicholas Hytner,
Unknown ,Action,2011,6.9,7,UK,30000000,61094903,Jaume Collet-Serra,
The Full Monty ,Comedy,1997,7.2,7,UK,3500000,45857453,Peter Cattaneo,
Airplane! ,Comedy,1980,7.8,8,USA,3500000,83400000,Jim Abrahams,
Friday ,Comedy,1995,7.3,7,USA,3500000,27900000,F. Gary Gray,
Menace II Society ,Crime,1993,7.5,8,USA,3500000,27900000,Albert Hughes,
Creepshow 2 ,Comedy,1987,6,6,USA,3500000,14000000,Michael Gornick,
The Witch ,Horror,2015,6.8,7,USA,3500000,25138292,Robert Eggers,
I Got the Hook Up ,Comedy,1998,3.9,4,USA,3500000,10305534,Michael Martin,
She's the One ,Comedy,1996,6.1,6,USA,3500000,9449219,Edward Burns,
Gods and Monsters ,Biography,1998,7.5,8,USA,3500000,6390032,Bill Condon,
The Secret in Their Eyes ,Drama,2009,8.2,8,Argentina,2000000,20167424,Juan José Campanella,
Evil Dead II ,Comedy,1987,7.8,8,USA,3600000,5923044,Sam Raimi,
Pootie Tang ,Action,2001,5.2,5,USA,3000000,3293258,Louis C.K.,
La otra conquista ,Drama,1998,6.8,7,Mexico,3500000,886410,Salvador Carrasco,
Trollhunter ,Comedy,2010,7,7,Norway,19900000,252652,André Øvredal,
Ira & Abby ,Comedy,2006,6.5,7,USA,3500000,220234,Robert Cary,
The Watch ,Action,2012,5.7,6,USA,68000000,34350553,Akiva Schaffer,
Winter Passing ,Comedy,2005,6.4,6,USA,3500000,101228,Adam Rapp,
D.E.B.S. ,Action,2004,5.3,5,USA,3500000,96793,Angela Robinson,
The Masked Saint ,Action,2016,4.7,5,Canada,3500000,123777,Warren P. Sonoda,
Time to Choose ,Documentary,2015,7,7,USA,3500000,29233,Charles Ferguson,0
March of the Penguins ,Documentary,2005,7.6,8,France,8000000,77413017,Luc Jacquet,0
Margin Call ,Biography,2011,7.1,7,USA,3500000,5354039,J.C. Chandor,
Choke ,Comedy,2008,6.5,7,USA,3000000,2926565,Clark Gregg,
Whiplash ,Drama,2014,8.5,9,USA,3300000,13092000,Damien Chazelle,
City of God ,Crime,2002,8.7,9,Brazil,3300000,7563397,Fernando Meirelles,
Human Traffic ,Comedy,1999,7.1,7,UK,2200000,104257,Justin Kerrigan,
The Hunt ,Drama,2012,8.3,8,Denmark,3800000,610968,Thomas Vinterberg,
Bella ,Drama,2006,7.4,7,USA,3300000,8108247,Alejandro Monteverde,
Dreaming of Joseph Lees ,Drama,1999,6.4,6,USA,2000000,7680,Eric Styles,
Maria Full of Grace ,Crime,2004,7.5,8,Colombia,3000000,6517198,Joshua Marston,
Beginners ,Comedy,2010,7.2,7,USA,3200000,5776314,Mike Mills,
Animal House ,Comedy,1978,7.6,8,USA,3000000,141600000,John Landis,
Goldfinger ,Action,1964,7.8,8,UK,3000000,51100000,Guy Hamilton,
Trainspotting ,Drama,1996,8.2,8,UK,3500000,16501785,Danny Boyle,
The Original Kings of Comedy ,Comedy,2000,6.6,7,USA,3000000,38168022,Spike Lee,
Paranormal Activity 2 ,Horror,2010,5.7,6,USA,3000000,84749884,Tod Williams,
Waking Ned Devine ,Comedy,1998,7.4,7,UK,3000000,24788807,Kirk Jones,
Bowling for Columbine ,Crime,2002,8,8,Germany,4000000,21244913,Michael Moore,
A Nightmare on Elm Street 2: Freddy's Revenge ,Fantasy,1985,5.4,5,USA,2200000,30000000,Jack Sholder,0
A Room with a View ,Drama,1985,7.4,7,UK,3000000,20966644,James Ivory,
The Purge ,Horror,2013,5.7,6,USA,3000000,64423650,James DeMonaco,
Sinister ,Horror,2012,6.8,7,USA,3000000,48056940,Scott Derrickson,
Martin Lawrence Live: Runteldat ,Biography,2002,5.4,5,USA,3000000,19184015,David Raynr,
Air Bud ,Comedy,1997,5.1,5,USA,3000000,24629916,Charles Martin Smith,
Jason Lives: Friday the 13th Part VI ,Horror,1986,5.9,6,USA,3000000,19472057,Tom McLoughlin,
The Bridge on the River Kwai ,Adventure,1957,8.2,8,UK,3000000,27200000,David Lean,
Spaced Invaders ,Adventure,1990,5.3,5,USA,3000000,15369573,Patrick Read Johnson,
Jason Goes to Hell: The Final Friday ,Fantasy,1993,4.3,4,USA,2500000,15935068,Adam Marcus,0
Dave Chappelle's Block Party ,Comedy,2005,7.2,7,USA,3000000,11694528,Michel Gondry,
Next Day Air ,Action,2009,5.9,6,USA,3000000,10017041,Benny Boom,
Phat Girlz ,Comedy,2006,3,3,USA,3000000,7059537,Nnegest Likké,
Before Midnight ,Drama,2013,7.9,8,USA,3000000,8114507,Richard Linklater,
Teen Wolf Too ,Comedy,1987,3.2,3,USA,3000000,7888703,Christopher Leitch,
Phantasm II ,Action,1988,6.5,7,USA,3000000,7282851,Don Coscarelli,
Real Women Have Curves ,Comedy,2002,7,7,USA,3000000,5844929,Patricia Cardoso,
East Is East ,Comedy,1999,6.9,7,UK,1900000,4170647,Damien O'Donnell,
Whipped ,Comedy,2000,4.4,4,USA,3000000,4142507,Peter M. Cohen,
Kama Sutra: A Tale of Love ,Crime,1996,6,6,USA,3000000,4109095,Mira Nair,
Warlock: The Armageddon ,Fantasy,1993,5.3,5,USA,3000000,3902679,Anthony Hickox,0
8 Heads in a Duffel Bag ,Comedy,1997,5.3,5,USA,3000000,3559990,Tom Schulman,
Thirteen Conversations About One Thing ,Drama,2001,7.1,7,USA,4500000,3287435,Jill Sprecher,
Jawbreaker ,Comedy,1999,5.4,5,USA,3500000,3071947,Darren Stein,
Basquiat ,Biography,1996,6.9,7,USA,3300000,2961991,Julian Schnabel,
Tsotsi ,Crime,2005,7.3,7,UK,3000000,2912363,Gavin Hood,
Happiness ,Comedy,1998,7.8,8,USA,3000000,3000000,Todd Solondz,
DysFunktional Family ,Comedy,2003,6.6,7,USA,3000000,2223990,George Gallo,
Tusk ,Comedy,2014,5.4,5,USA,3000000,1821983,Kevin Smith,
Oldboy ,Drama,2003,8.4,8,South Korea,3000000,2181290,Chan-wook Park,
Letters to God ,Drama,2010,6.3,6,USA,3500000,2848578,David Nixon,
Hobo with a Shotgun ,Action,2011,6.1,6,Canada,3000000,703002,Jason Eisener,
Compadres ,Action,2016,5,5,Mexico,3000000,3105269,Enrique Begne,
Love's Abiding Joy ,Drama,2006,7.2,7,USA,3000000,252726,Michael Landon Jr.,
Bachelorette ,Comedy,2012,5.3,5,USA,3000000,418268,Leslye Headland,
Tim and Eric's Billion Dollar Movie ,Comedy,2012,5.3,5,USA,3000000,200803,Tim Heidecker,
The Gambler ,Crime,2014,6,6,USA,25000000,33631221,Rupert Wyatt,
Summer Storm ,Comedy,2004,7.4,7,Germany,2700000,95016,Marco Kreuzpaintner,
Fort McCoy ,Drama,2011,5.9,6,USA,3000000,73678,Kate Connor,
Chain Letter ,Horror,2009,4.1,4,USA,5000000,143000,Deon Taylor,
Just Looking ,Comedy,1999,6.7,7,USA,3000000,39852,Jason Alexander,
The Divide ,Drama,2011,5.8,6,Germany,3000000,22000,Xavier Gens,
Alice in Wonderland ,Adventure,2010,6.5,7,USA,200000000,334185206,Tim Burton,
Tanner Hall ,Drama,2009,5.9,6,USA,3000000,5005,Francesca Gregorini,
Cinderella ,Drama,2015,7,7,USA,95000000,201148159,Kenneth Branagh,
Central Station ,Drama,1998,8,8,Brazil,2900000,5595428,Walter Salles,
Boynton Beach Club ,Comedy,2005,6.5,7,USA,1500000,3123749,Susan Seidelman,
Freakonomics ,Documentary,2010,6.4,6,USA,3000000,100675,Heidi Ewing,0
High Tension ,Horror,2003,6.8,7,France,2200000,3645438,Alexandre Aja,
Hustle & Flow ,Crime,2005,7.4,7,USA,8000000,22201636,Craig Brewer,
Some Like It Hot ,Comedy,1959,8.3,8,USA,2883848,25000000,Billy Wilder,
Friday the 13th Part VII: The New Blood ,Horror,1988,5.3,5,USA,2800000,19170001,John Carl Buechler,
The Wizard of Oz ,Adventure,1939,8.1,8,USA,2800000,22202612,Victor Fleming,
Young Frankenstein ,Comedy,1974,8,8,USA,2800000,86300000,Mel Brooks,
Diary of the Dead ,Horror,2007,5.7,6,USA,2000000,952620,George A. Romero,
Ulee's Gold ,Drama,1997,7.1,7,USA,2700000,9054736,Victor Nunez,
Blazing Saddles ,Comedy,1974,7.8,8,USA,2600000,119500000,Mel Brooks,
Friday the 13th: The Final Chapter ,Horror,1984,5.9,6,USA,1800000,32600000,Joseph Zito,
Maurice ,Drama,1987,7.8,8,UK,2600000,3130592,James Ivory,
Beer League ,Comedy,2006,6,6,USA,2800000,475000,Frank Sebastiano,
The Astronaut's Wife ,Drama,1999,5.3,5,USA,34000000,10654581,Rand Ravich,
Timecrimes ,Horror,2007,7.2,7,Spain,2600000,38108,Nacho Vigalondo,
A Haunted House ,Comedy,2013,5.1,5,USA,2500000,40041683,Michael Tiddes,
2016: Obama's America ,Documentary,2012,5.1,5,USA,2500000,33349949,Dinesh D'Souza,0
Halloween II ,Horror,2009,4.9,5,USA,15000000,33386128,Rob Zombie,
That Thing You Do! ,Comedy,1996,6.9,7,USA,26000000,25809813,Tom Hanks,
Halloween III: Season of the Witch ,Horror,1982,4.6,5,USA,2500000,14400000,Tommy Lee Wallace,
Kevin Hart: Let Me Explain ,Comedy,2013,6.7,7,USA,2500000,32230907,Leslie Small,
My Own Private Idaho ,Drama,1991,7.1,7,USA,2500000,6401336,Gus Van Sant,
Garden State ,Comedy,2004,7.6,8,USA,2500000,26781723,Zach Braff,
Before Sunrise ,Drama,1995,8.1,8,USA,2500000,5400000,Richard Linklater,
Jesus' Son ,Drama,1999,7,7,USA,2500000,1282084,Alison Maclean,
Robot & Frank ,Comedy,2012,7.1,7,USA,2500000,3325638,Jake Schreier,
My Life Without Me ,Drama,2003,7.6,8,Spain,2000000,395592,Isabel Coixet,
The Spectacular Now ,Comedy,2013,7.1,7,USA,2500000,6851969,James Ponsoldt,
Marilyn Hotchkiss' Ballroom Dancing and Charm School ,Comedy,1990,7.1,7,USA,34000,333658,Randall Miller,
Religulous ,Comedy,2008,7.7,8,USA,2500000,12995673,Larry Charles,
Fuel ,Documentary,2008,7.6,8,USA,2500000,173783,Joshua Tickell,0
Valley of the Heart's Delight ,Drama,2006,6.6,7,USA,2500000,118666,Tim Boxell,
Dodgeball: A True Underdog Story ,Comedy,2004,6.7,7,USA,20000000,114324072,Rawson Marshall Thurber,
Eye of the Dolphin ,Comedy,2006,5.7,6,USA,2500000,71904,Michael D. Sellers,
8: The Mormon Proposition ,Documentary,2010,7.1,7,USA,2500000,99851,Reed Cowan,0
The Other End of the Line ,Comedy,2008,6.2,6,UK,14000000,115504,James Dodson,
Anatomy ,Horror,2000,6.1,6,Germany,8400000,5725,Stefan Ruzowitzky,
Sleep Dealer ,Drama,2008,5.9,6,USA,2500000,75727,Alex Rivera,
Super ,Comedy,2010,6.8,7,USA,2500000,322157,James Gunn,
Get on the Bus ,Drama,1996,6.8,7,USA,2400000,5731103,Spike Lee,
Thr3e ,Drama,2006,5.1,5,Poland,2400000,978908,Robby Henson,
This Is England ,Crime,2006,7.7,8,UK,1500000,327919,Shane Meadows,
Go for It! ,Drama,2011,3.9,4,USA,2450000,178739,Carmen Marron,
Fantasia ,Animation,1940,7.8,8,USA,2280000,76400000,James Algar,
Friday the 13th Part III ,Horror,1982,5.7,6,USA,4000000,36200000,Steve Miner,
Friday the 13th: A New Beginning ,Horror,1985,4.7,5,USA,2200000,21300000,Danny Steinmann,
The Last Sin Eater ,Drama,2007,5.9,6,USA,2200000,379643,Michael Landon Jr.,
Do You Believe? ,Drama,2015,5.9,6,USA,2300000,12985267,Jon Gunn,
The Best Years of Our Lives ,Drama,1946,8.1,8,USA,2100000,23650000,William Wyler,
Elling ,Comedy,2001,7.6,8,Norway,15500000,313436,Petter Næss,
Mi America ,Crime,2015,7.2,7,USA,2100000,3330,Robert Fontaine,
From Russia with Love ,Action,1963,7.5,8,UK,2000000,24800000,Terence Young,
The Toxic Avenger Part II ,Action,1989,5.1,5,USA,2300000,792966,Michael Herz,
It Follows ,Horror,2014,6.9,7,USA,2000000,14673301,David Robert Mitchell,
Mad Max 2: The Road Warrior ,Action,1981,7.6,8,Australia,2000000,9003011,George Miller,
The Legend of Drunken Master ,Action,1994,7.6,8,Hong Kong,2000000,11546543,Chia-Liang Liu,
Boys Don't Cry ,Biography,1999,7.6,8,USA,2000000,11533945,Kimberly Peirce,
Silent House ,Drama,2011,5.3,5,France,2000000,12555230,Chris Kentis,
The Lives of Others ,Drama,2006,8.5,9,Germany,2000000,11284657,Florian Henckel von Donnersmarck,
Courageous ,Drama,2011,7,7,USA,2000000,34522221,Alex Kendrick,
The Triplets of Belleville ,Animation,2003,7.8,8,France,9500000,7002255,Sylvain Chomet,
Smoke Signals ,Comedy,1998,7.2,7,Canada,2000000,6719300,Chris Eyre,
Before Sunset ,Drama,2004,8,8,USA,2700000,5792822,Richard Linklater,
Amores Perros ,Drama,2000,8.1,8,Mexico,2000000,5383834,Alejandro G. Iñárritu,
Thirteen ,Drama,2003,6.8,7,USA,1500000,4599680,Catherine Hardwicke,
Winter's Bone ,Drama,2010,7.2,7,USA,2000000,6531491,Debra Granik,
Me and You and Everyone We Know ,Comedy,2005,7.4,7,USA,2000000,3885134,Miranda July,
We Are Your Friends ,Drama,2015,6.1,6,UK,2000000,3590010,Max Joseph,
Harsh Times ,Action,2005,7,7,USA,2000000,3335839,David Ayer,
Captive ,Crime,2015,5.3,5,USA,2000000,2557668,Jerry Jameson,
Full Frontal ,Comedy,2002,4.7,5,USA,2000000,2506446,Steven Soderbergh,
Witchboard ,Horror,1986,5.7,6,UK,2000000,7369373,Kevin Tenney,
Hamlet ,Drama,1996,7.8,8,UK,18000000,4414535,Kenneth Branagh,
Shortbus ,Comedy,2006,6.5,7,USA,2000000,1984378,John Cameron Mitchell,
Waltz with Bashir ,Animation,2008,8,8,Israel,1500000,2283276,Ari Folman,
"The Book of Mormon Movie, Volume 1: The Journey ",Adventure,2003,3.3,3,USA,2000000,1098224,Gary Rogers,
No End in Sight ,Documentary,2007,8.3,8,USA,2000000,1430185,Charles Ferguson,0
The Diary of a Teenage Girl ,Drama,2015,6.9,7,USA,2000000,1477002,Marielle Heller,
In the Shadow of the Moon ,Documentary,2007,8.1,8,UK,2000000,1134049,David Sington,0
Inside Deep Throat ,Biography,2005,6.8,7,USA,2000000,653621,Fenton Bailey,
The Virginity Hit ,Comedy,2010,4.6,5,USA,3400000,535249,Huck Botko,
House of D ,Comedy,2004,7,7,USA,6000000,371081,David Duchovny,
Six-String Samurai ,Action,1998,6.7,7,USA,2000000,124494,Lance Mungia,
Saint John of Las Vegas ,Comedy,2009,5.8,6,USA,3800000,100669,Hue Rhodes,
Stonewall ,Drama,2015,4.5,5,USA,13500000,186354,Roland Emmerich,
The Missing Person ,Drama,2009,6.2,6,USA,1500000,17580,Noah Buschel,
London ,Drama,2005,6.6,7,UK,14000,12667,Hunter Richards,
Sherrybaby ,Drama,2006,6.6,7,USA,2000000,198407,Laurie Collyer,
Stealing Harvard ,Comedy,2002,5.1,5,USA,25000000,13973532,Bruce McCulloch,
Gangster's Paradise: Jerusalema ,Action,2008,7.8,8,South Africa,2000000,4958,Ralph Ziman,
The Lady from Shanghai ,Crime,1947,7.7,8,USA,2300000,7927,Orson Welles,
The Ghastly Love of Johnny X ,Comedy,2012,5.7,6,USA,2000000,2436,Paul Bunnell,
River's Edge ,Crime,1986,7.1,7,USA,1900000,4600000,Tim Hunter,
Northfork ,Drama,2003,6.4,6,USA,1900000,1420578,Michael Polish,
Buried ,Drama,2010,7,7,Spain,3000000,1028658,Rodrigo Cortés,
One to Another ,Drama,2006,5.8,6,France,1400000,18435,Pascal Arnold,
Carrie ,Drama,2013,5.9,6,USA,30000000,35266619,Kimberly Peirce,
A Nightmare on Elm Street ,Horror,1984,7.5,8,USA,1800000,26505000,Wes Craven,
Man on Wire ,Biography,2008,7.8,8,UK,1000000,2957978,James Marsh,
Brotherly Love ,Drama,2015,7.2,7,USA,1900000,444044,Jamal Hill,
The Last Exorcism ,Drama,2010,5.6,6,France,1800000,40990055,Daniel Stamm,
El crimen del padre Amaro ,Drama,2002,6.8,7,Mexico,1800000,5709616,Carlos Carrera,
Beasts of the Southern Wild ,Drama,2012,7.3,7,USA,1800000,12784397,Benh Zeitlin,
Songcatcher ,Drama,2000,7.3,7,USA,1800000,3050934,Maggie Greenwald,
The Greatest Movie Ever Sold ,Comedy,2011,6.6,7,USA,1500000,638476,Morgan Spurlock,
Travelers and Magicians ,Adventure,2003,7.5,8,Australia,1800000,505295,Khyentse Norbu,
Run Lola Run ,Crime,1998,7.8,8,Germany,3500000,7267324,Tom Tykwer,
May ,Drama,2002,6.7,7,USA,500000,145540,Lucky McKee,
In the Bedroom ,Crime,2001,7.5,8,USA,1700000,35918429,Todd Field,
I Spit on Your Grave ,Horror,2010,6.3,6,USA,2000000,92401,Steven R. Monroe,
"Happy, Texas ",Comedy,1999,6.3,6,USA,1700000,1943649,Mark Illsley,
My Summer of Love ,Drama,2004,6.8,7,UK,1700000,992238,Pawel Pawlikowski,
The Lunchbox ,Drama,2013,7.8,8,India,1000000,4231500,Ritesh Batra,
Yes ,Drama,2004,6.9,7,UK,1000000,396035,Sally Potter,
Foolish ,Comedy,1999,4.3,4,USA,2000000,6026908,Dave Meyers,
Caramel ,Comedy,2007,7.2,7,France,1300000,1060591,Nadine Labaki,
The Bubble ,Comedy,2006,7.3,7,Israel,1500000,155972,Eytan Fox,
Dil Jo Bhi Kahey... ,Romance,2005,5.1,5,India,70000000,129319,Romesh Sharma,0
Mississippi Mermaid ,Crime,1969,7.2,7,France,1600000,26893,François Truffaut,
I Love Your Work ,Drama,2003,5.4,5,USA,1650000,2580,Adam Goldberg,
Dawn of the Dead ,Action,2004,7.4,7,USA,26000000,58885635,Zack Snyder,
Waitress ,Comedy,2007,7.1,7,USA,2000000,19067631,Adrienne Shelly,
Bloodsport ,Action,1988,6.8,7,USA,1100000,11806119,Newt Arnold,
Kids ,Drama,1995,7,7,USA,1500000,7417210,Larry Clark,
The Squid and the Whale ,Comedy,2005,7.4,7,USA,1500000,7362100,Noah Baumbach,
Kissing Jessica Stein ,Comedy,2001,6.7,7,USA,1000000,7022940,Charles Herman-Wurmfeld,
Exotica ,Drama,1994,7.2,7,Canada,2000000,5132222,Atom Egoyan,
Buffalo '66 ,Comedy,1998,7.5,8,USA,1500000,2365931,Vincent Gallo,
Insidious ,Fantasy,2010,6.8,7,USA,1500000,53991137,James Wan,0
Nine Queens ,Crime,2000,7.9,8,Argentina,1500000,1221261,Fabián Bielinsky,
The Ballad of Jack and Rose ,Drama,2005,6.7,7,USA,1500000,712294,Rebecca Miller,
The To Do List ,Comedy,2013,5.8,6,USA,1500000,3447339,Maggie Carey,
Killing Zoe ,Crime,1993,6.5,7,France,1500000,418953,Roger Avary,
The Believer ,Drama,2001,7.2,7,USA,1500000,406035,Henry Bean,
Session 9 ,Horror,2001,6.5,7,USA,1500000,373967,Brad Anderson,
I Want Someone to Eat Cheese With ,Comedy,2006,6.2,6,USA,1500000,194568,Jeff Garlin,
Modern Times ,Comedy,1936,8.6,9,USA,1500000,163245,Charles Chaplin,
Stolen Summer ,Drama,2002,6.5,7,USA,1500000,119841,Pete Jones,
My Name Is Bruce ,Comedy,2007,6.3,6,USA,1500000,173066,Bruce Campbell,
The Salon ,Comedy,2005,4.3,4,USA,1500000,92362,Mark Brown,
Road Hard ,Comedy,2015,6.1,6,USA,1500000,105943,Adam Carolla,
Amigo ,Drama,2010,5.8,6,USA,1700000,183490,John Sayles,
Pontypool ,Fantasy,2008,6.7,7,Canada,1500000,3478,Bruce McDonald,0
Trucker ,Drama,2008,6.7,7,USA,2000000,52166,James Mottern,
The Lords of Salem ,Drama,2012,5.1,5,USA,2500000,1163508,Rob Zombie,
Jack Reacher ,Action,2012,7,7,USA,60000000,80033643,Christopher McQuarrie,
Snow White and the Seven Dwarfs ,Animation,1937,7.7,8,USA,2000000,184925485,William Cottrell,
The Holy Girl ,Drama,2004,6.7,7,Argentina,1400000,304124,Lucrecia Martel,
Incident at Loch Ness ,Adventure,2004,6.6,7,UK,1400000,36830,Zak Penn,
"Lock, Stock and Two Smoking Barrels ",Comedy,1998,8.2,8,UK,960000,3650677,Guy Ritchie,
The Celebration ,Drama,1998,8.1,8,Denmark,1300000,1647780,Thomas Vinterberg,
Trees Lounge ,Comedy,1996,7.2,7,USA,1300000,695229,Steve Buscemi,
Journey from the Fall ,Drama,2006,7.4,7,USA,1592000,638951,Ham Tran,
The Basket ,Drama,1999,6.5,7,USA,1300000,609042,Rich Cowan,
Eddie: The Sleepwalking Cannibal ,Comedy,2012,5.7,6,Canada,1500000,1521,Boris Rodriguez,
Mercury Rising ,Action,1998,6.1,6,USA,60000000,32940507,Harold Becker,
The Hebrew Hammer ,Comedy,2003,6.2,6,USA,1000000,19539,Jonathan Kesselman,
Neal 'N' Nikki ,Comedy,2005,3.3,3,India,1500000,100358,Arjun Sablok,
Friday the 13th Part 2 ,Horror,1981,6.1,6,USA,1250000,19100000,Steve Miner,
Filly Brown ,Drama,2012,5.7,6,USA,427000,2833383,Youssef Delara,
"Sex, Lies, and Videotape ",Drama,1989,7.2,7,USA,1200000,24741700,Steven Soderbergh,
Saw ,Horror,2004,7.7,8,USA,1200000,55153403,James Wan,
Super Troopers ,Comedy,2001,7.1,7,USA,1200000,18488314,Jay Chandrasekhar,
The Amazing Catfish ,Comedy,2013,7,7,Mexico,1300000,11278,Claudia Sainte-Luce,
The Day the Earth Stood Still ,Drama,2008,5.5,6,USA,80000000,79363785,Scott Derrickson,
Monsoon Wedding ,Comedy,2001,7.4,7,India,7000000,13876974,Mira Nair,
